,0
2140,4.6
2141,6.7
2142,5.4
2143,5.3
2144,5.4
2145,5.3
2146,7.6
2147,6.8
2148,4.6
2149,6.7
2150,6.8
2151,6.7
2152,4.3
2153,6.2
2154,6.5
2155,4.7
2156,6.8
2157,7.2
2158,7.7
2159,6.4
2160,5.5
2161,6.8
2162,7.1
2163,6.9
2164,6.7
2165,7.2
2166,7.9
2167,7.6
2168,5.7
2169,6.4
2170,7.7
2171,6.5
2172,8.0
2173,7.2
2174,5.9
2175,6.0
2176,7.1
2177,6.0
2178,6.8
2179,7.1
2180,6.1
2181,6.1
2182,5.4
2183,5.6
2184,7.8
2185,6.7
2186,5.7
2187,5.8
2188,5.9
2189,6.2
2190,6.6
2191,5.5
2192,7.2
2193,5.8
2194,7.8
2195,6.9
2196,7.8
2197,5.1
2198,7.0
2199,6.2
2200,6.2
2201,4.5
2202,7.6
2203,6.9
2204,7.4
2205,5.1
2206,5.6
2207,6.5
2208,6.3
2209,6.1
2210,7.4
2211,6.9
2212,4.7
2213,6.3
2214,7.3
2215,7.5
2216,7.5
2217,6.1
2218,4.4
2219,5.0
2220,6.0
2221,5.9
2222,5.5
2223,6.8
2224,6.0
2225,7.2
2226,5.9
2227,5.8
2228,6.5
2229,6.7
2230,4.4
2231,7.0
2232,6.7
2233,5.9
2234,5.2
2235,4.8
2236,6.0
2237,7.8
2238,6.6
2239,6.5
2240,6.7
2241,5.0
2242,4.7
2243,7.4
2244,5.6
2245,5.0
2246,6.0
2247,6.8
2248,4.7
2249,7.0
2250,7.2
2251,6.1
2252,7.6
2253,6.8
2254,6.5
2255,6.3
2256,8.0
2257,6.5
2258,6.7
2259,6.6
2260,6.0
2261,5.9
2262,5.0
2263,6.0
2264,6.1
2265,5.7
2266,5.8
2267,7.4
2268,6.3
2269,6.7
2270,7.2
2271,7.7
2272,6.9
2273,7.6
2274,6.6
2275,7.0
2276,5.5
2277,6.7
2278,6.8
2279,5.3
2280,6.1
2281,6.6
2282,5.6
2283,6.5
2284,6.2
2285,6.9
2286,5.8
2287,4.5
2288,4.5
2289,6.2
2290,5.7
2291,5.8
2292,5.0
2293,4.5
2294,5.3
2295,5.5
2296,7.4
2297,6.9
2298,5.5
2299,6.4
2300,5.2
2301,6.3
2302,6.1
2303,7.4
2304,7.5
2305,6.9
2306,5.0
2307,6.8
2308,6.7
2309,7.7
2310,7.2
2311,6.0
2312,7.1
2313,4.7
2314,4.8
2315,7.3
2316,8.3
2317,6.3
2318,5.8
2319,6.7
2320,5.2
2321,6.6
2322,7.1
2323,6.0
2324,7.3
2325,6.2
2326,7.3
2327,3.3
2328,6.1
2329,5.8
2330,5.6
2331,6.7
2332,7.6
2333,7.3
2334,5.7
2335,6.6
2336,7.2
2337,6.2
2338,5.5
2339,8.1
2340,6.4
2341,5.7
2342,5.5
2343,5.7
2344,6.8
2345,5.4
2346,5.9
2347,4.8
2348,6.5
2349,7.7
2350,4.5
2351,6.4
2352,4.6
2353,6.3
2354,5.8
2355,6.6
2356,5.3
2357,6.4
2358,7.1
2359,6.7
2360,7.5
2361,7.5
2362,5.4
2363,7.1
2364,7.7
2365,7.6
2366,7.3
2367,5.8
2368,6.3
2369,6.0
2370,7.0
2371,7.4
2372,6.3
2373,7.5
2374,7.5
2375,6.4
2376,7.6
2377,5.6
2378,6.9
2379,6.2
2380,7.3
2381,6.4
2382,7.0
2383,7.0
2384,6.3
2385,6.7
2386,7.3
2387,6.2
2388,6.6
2389,6.2
2390,6.6
2391,4.7
2392,6.5
2393,7.3
2394,6.6
2395,5.5
2396,5.5
2397,4.7
2398,6.3
2399,7.2
2400,7.3
2401,6.5
2402,7.6
2403,6.9
2404,6.3
2405,5.4
2406,6.5
2407,7.4
2408,5.8
2409,6.1
2410,4.3
2411,7.4
2412,5.4
2413,5.6
2414,6.6
2415,5.3
2416,5.3
2417,6.1
2418,6.4
2419,7.9
2420,7.8
2421,7.1
2422,6.1
2423,6.4
2424,5.7
2425,5.9
2426,5.8
2427,3.0
2428,5.7
2429,4.6
2430,6.6
2431,6.7
2432,7.3
2433,6.5
2434,6.9
2435,6.5
2436,6.8
2437,7.6
2438,3.0
2439,6.3
2440,5.8
2441,6.0
2442,7.7
2443,6.4
2444,6.9
2445,8.1
2446,5.7
2447,7.4
2448,7.2
2449,6.4
2450,7.3
2451,7.3
2452,6.6
2453,6.7
2454,7.5
2455,7.3
2456,6.6
2457,6.0
2458,6.5
2459,7.4
2460,4.1
2461,5.9
2462,6.4
2463,5.5
2464,7.2
2465,7.7
2466,5.8
2467,5.7
2468,6.3
2469,4.9
2470,7.0
2471,7.3
2472,5.4
2473,7.5
2474,8.2
2475,6.6
2476,7.2
2477,5.8
2478,5.1
2479,5.9
2480,6.0
2481,5.9
2482,6.1
2483,6.3
2484,7.9
2485,7.3
2486,5.8
2487,8.5
2488,6.4
2489,7.9
2490,6.1
2491,6.5
2492,5.8
2493,6.1
2494,5.7
2495,5.9
2496,5.6
2497,6.0
2498,6.7
2499,7.2
2500,6.4
2501,5.8
2502,6.5
2503,6.1
2504,6.7
2505,7.0
2506,6.9
2507,6.6
2508,5.9
2509,6.4
2510,5.8
2511,5.8
2512,6.0
2513,6.2
2514,6.4
2515,5.4
2516,6.4
2517,6.8
2518,6.2
2519,6.3
2520,6.0
2521,5.0
2522,5.3
2523,6.1
2524,6.9
2525,6.2
2526,6.9
2527,5.4
2528,5.8
2529,5.8
2530,7.5
2531,4.7
2532,6.3
2533,6.3
2534,6.6
2535,6.0
2536,6.6
2537,6.0
2538,7.0
2539,5.6
2540,6.6
2541,6.2
2542,6.7
2543,7.4
2544,6.4
2545,6.8
2546,6.2
2547,6.4
2548,5.1
2549,4.4
2550,6.3
2551,5.9
2552,8.2
2553,5.9
2554,7.3
2555,6.4
2556,6.2
2557,3.8
2558,6.5
2559,6.9
2560,6.6
2561,6.1
2562,5.7
2563,6.6
2564,7.2
2565,6.4
2566,4.8
2567,6.0
2568,5.8
2569,7.0
2570,5.4
2571,6.4
2572,6.5
2573,6.1
2574,6.0
2575,4.8
2576,5.6
2577,6.6
2578,5.9
2579,6.5
2580,6.4
2581,4.1
2582,3.0
2583,5.8
2584,5.1
2585,7.0
2586,6.9
2587,4.9
2588,6.4
2589,6.0
2590,6.4
2591,6.5
2592,7.5
2593,4.5
2594,7.0
2595,7.3
2596,7.0
2597,7.9
2598,7.2
2599,6.3
2600,7.4
2601,6.5
2602,7.0
2603,6.9
2604,6.8
2605,6.3
2606,7.3
2607,6.6
2608,6.6
2609,6.5
2610,7.1
2611,4.8
2612,6.3
2613,6.4
2614,6.5
2615,6.0
2616,6.0
2617,6.9
2618,6.8
2619,5.8
2620,4.8
2621,6.1
2622,4.5
2623,6.3
2624,7.9
2625,6.3
2626,6.8
2627,6.8
2628,6.8
2629,5.6
2630,5.7
2631,6.8
2632,6.8
2633,3.4
2634,6.8
2635,7.7
2636,6.6
2637,7.0
2638,7.1
2639,7.2
2640,7.0
2641,6.7
2642,8.3
2643,7.0
2644,7.6
2645,5.1
2646,7.4
2647,6.1
2648,7.5
2649,7.8
2650,7.1
2651,7.2
2652,7.0
2653,7.0
2654,6.1
2655,6.5
2656,6.4
2657,5.8
2658,6.7
2659,6.4
2660,5.2
2661,7.3
2662,6.1
2663,6.5
2664,5.9
2665,6.6
2666,6.7
2667,3.9
2668,6.6
2669,5.7
2670,6.9
2671,7.0
2672,7.0
2673,5.7
2674,6.9
2675,6.9
2676,6.7
2677,7.3
2678,5.9
2679,5.8
2680,6.6
2681,6.4
2682,6.3
2683,5.1
2684,7.8
2685,5.8
2686,6.1
2687,7.0
2688,6.4
2689,5.9
2690,7.0
2691,6.5
2692,7.1
2693,5.6
2694,6.8
2695,5.7
2696,6.8
2697,4.5
2698,6.1
2699,5.7
2700,6.2
2701,7.5
2702,6.4
2703,6.7
2704,4.4
2705,7.0
2706,6.3
2707,8.4
2708,6.1
2709,7.2
2710,7.1
2711,6.1
2712,6.4
2713,6.7
2714,6.0
2715,6.8
2716,6.8
2717,6.8
2718,6.6
2719,6.3
2720,4.9
2721,7.5
2722,4.4
2723,6.3
2724,7.2
2725,6.2
2726,6.0
2727,6.6
2728,7.0
2729,7.0
2730,5.6
2731,5.7
2732,6.7
2733,7.4
2734,6.1
2735,7.4
2736,4.5
2737,5.7
2738,6.7
2739,5.8
2740,7.1
2741,5.9
2742,6.7
2743,6.0
2744,7.2
2745,5.1
2746,7.0
2747,6.9
2748,7.4
2749,6.1
2750,5.6
2751,7.9
2752,5.6
2753,5.2
2754,7.4
2755,6.8
2756,6.8
2757,7.0
2758,5.1
2759,7.0
2760,4.1
2761,7.0
2762,7.0
2763,8.0
2764,6.5
2765,6.8
2766,7.1
2767,7.5
2768,7.3
2769,7.4
2770,7.3
2771,6.8
2772,7.2
2773,7.5
2774,6.8
2775,7.4
2776,7.4
2777,7.0
2778,6.6
2779,7.1
2780,8.1
2781,5.5
2782,5.9
2783,7.3
2784,6.2
2785,6.9
2786,4.4
2787,6.3
2788,6.6
2789,6.5
2790,5.4
2791,7.4
2792,5.2
2793,6.5
2794,8.0
2795,6.1
2796,6.4
2797,6.9
2798,6.8
2799,4.8
2800,7.1
2801,6.4
2802,5.5
2803,6.9
2804,6.6
2805,6.0
2806,7.6
2807,6.2
2808,4.6
2809,4.7
2810,5.3
2811,4.7
2812,8.0
2813,5.6
2814,7.1
2815,7.0
2816,5.5
2817,6.8
2818,7.2
2819,6.8
2820,6.2
2821,4.2
2822,4.7
2823,6.4
2824,3.9
2825,7.9
2826,6.8
2827,7.4
2828,3.3
2829,5.6
2830,6.2
2831,7.6
2832,7.1
2833,7.2
2834,7.1
2835,5.9
2836,6.3
2837,6.8
2838,6.1
2839,6.3
2840,5.9
2841,4.9
2842,6.5
2843,7.5
2844,5.2
2845,6.4
2846,6.7
2847,5.1
2848,7.0
2849,6.8
2850,5.2
2851,7.9
2852,7.9
2853,5.1
2854,8.1
2855,6.3
2856,6.9
2857,7.4
2858,7.1
2859,6.8
2860,5.9
2861,7.1
2862,6.1
2863,7.5
2864,6.0
2865,6.4
2866,4.8
2867,6.2
2868,5.0
2869,5.0
2870,7.3
2871,7.5
2872,6.9
2873,5.9
2874,5.5
2875,5.0
2876,6.5
2877,6.7
2878,6.0
2879,5.4
2880,4.3
2881,6.2
2882,6.7
2883,6.4
2884,6.6
2885,8.1
2886,6.3
2887,7.6
2888,5.9
2889,6.8
2890,6.5
2891,6.6
2892,7.0
2893,5.4
2894,6.0
2895,6.0
2896,7.3
2897,6.6
2898,6.9
2899,5.9
2900,6.7
2901,3.9
2902,6.8
2903,7.3
2904,6.0
2905,6.2
2906,7.1
2907,7.4
2908,6.3
2909,5.7
2910,7.1
2911,5.9
2912,7.2
2913,5.6
2914,6.5
2915,5.8
2916,6.6
2917,7.0
2918,6.9
2919,7.2
2920,6.9
2921,7.9
2922,5.5
2923,7.7
2924,6.3
2925,7.4
2926,6.6
2927,5.4
2928,8.2
2929,7.3
2930,5.7
2931,7.1
2932,6.3
2933,6.9
2934,6.1
2935,7.5
2936,7.3
2937,7.8
2938,6.6
2939,6.5
2940,5.2
2941,7.1
2942,4.1
2943,6.4
2944,6.5
2945,7.1
2946,7.8
2947,5.8
2948,4.4
2949,7.5
2950,6.4
2951,5.3
2952,5.9
2953,6.8
2954,7.1
2955,6.1
2956,5.5
2957,6.5
2958,6.7
2959,6.7
2960,6.2
2961,6.1
2962,5.9
2963,6.6
2964,6.5
2965,6.9
2966,6.5
2967,7.0
2968,6.7
2969,6.6
2970,6.1
2971,7.1
2972,6.2
2973,6.2
2974,6.2
2975,7.3
2976,6.1
2977,7.5
2978,7.7
2979,7.7
2980,6.2
2981,7.3
2982,7.0
2983,6.5
2984,6.6
2985,6.6
2986,7.4
2987,6.8
2988,7.1
2989,7.0
2990,7.2
2991,5.9
2992,6.9
2993,7.4
2994,7.4
2995,6.2
2996,7.1
2997,6.3
2998,5.7
2999,6.8
3000,7.8
3001,7.6
3002,6.7
3003,6.7
3004,6.5
3005,6.9
3006,6.7
3007,6.0
3008,8.3
3009,8.1
3010,6.8
3011,7.9
3012,7.4
3013,4.1
3014,8.0
3015,6.8
3016,7.5
3017,7.4
3018,6.9
3019,6.8
3020,6.1
3021,7.0
3022,7.2
3023,8.0
3024,7.8
3025,5.7
3026,7.3
3027,5.7
3028,6.9
3029,6.0
3030,6.7
3031,5.0
3032,7.6
3033,6.2
3034,5.3
3035,5.9
3036,5.7
3037,7.7
3038,4.7
3039,6.7
3040,8.1
3041,4.2
3042,6.4
3043,6.4
3044,6.6
3045,7.3
3046,7.6
3047,4.5
3048,7.3
3049,7.4
3050,6.3
3051,5.0
3052,6.8
3053,6.5
3054,5.7
3055,7.4
3056,5.9
3057,6.6
3058,7.2
3059,6.9
3060,7.4
3061,5.1
3062,8.0
3063,5.7
3064,6.9
3065,5.3
3066,5.7
3067,4.9
3068,7.1
3069,7.6
3070,7.3
3071,6.6
3072,6.9
3073,8.0
3074,5.3
3075,7.4
3076,7.7
3077,5.4
3078,7.0
3079,6.0
3080,6.0
3081,7.2
3082,5.9
3083,7.1
3084,7.6
3085,7.0
3086,7.8
3087,5.4
3088,4.6
3089,6.8
3090,5.0
3091,6.3
3092,7.5
3093,7.1
3094,7.1
3095,7.7
3096,6.8
3097,7.2
3098,6.8
3099,7.1
3100,6.0
3101,6.6
3102,7.0
3103,6.3
3104,7.4
3105,7.0
3106,10.0
3107,6.9
3108,7.2
3109,5.7
3110,5.1
3111,5.8
3112,7.6
3113,6.7
3114,0.0
3115,7.1
3116,6.9
3117,7.0
3118,6.6
3119,6.6
3120,8.0
3121,7.3
3122,7.2
3123,5.2
3124,7.9
3125,6.8
3126,7.6
3127,6.5
3128,7.3
3129,7.1
3130,7.6
3131,7.6
3132,6.7
3133,6.8
3134,6.8
3135,7.6
3136,4.8
3137,7.7
3138,6.3
3139,6.3
3140,5.6
3141,4.8
3142,6.3
3143,7.8
3144,5.0
3145,7.2
3146,6.8
3147,6.5
3148,6.8
3149,4.6
3150,6.3
3151,5.8
3152,7.1
3153,5.9
3154,5.2
3155,6.7
3156,5.9
3157,6.3
3158,6.7
3159,5.5
3160,6.7
3161,6.6
3162,7.4
3163,5.6
3164,7.5
3165,5.6
3166,7.6
3167,8.0
3168,6.8
3169,5.5
3170,5.3
3171,6.4
3172,6.7
3173,7.2
3174,6.3
3175,7.0
3176,6.1
3177,6.3
3178,5.5
3179,7.3
3180,7.2
3181,7.2
3182,7.1
3183,6.3
3184,4.3
3185,7.5
3186,6.7
3187,6.6
3188,7.9
3189,6.8
3190,6.9
3191,5.9
3192,7.3
3193,7.1
3194,6.8
3195,6.7
3196,6.5
3197,5.5
3198,6.1
3199,6.8
3200,6.5
3201,6.2
3202,4.5
3203,8.1
3204,5.9
3205,6.6
3206,5.1
3207,2.6
3208,6.9
3209,5.4
3210,7.5
3211,5.0
3212,6.5
3213,6.1
3214,7.7
3215,6.0
3216,7.4
3217,5.3
3218,6.7
3219,6.8
3220,7.2
3221,6.6
3222,6.9
3223,6.3
3224,8.0
3225,8.1
3226,6.8
3227,6.8
3228,6.1
3229,6.2
3230,6.8
3231,7.3
3232,7.9
3233,7.5
3234,6.1
3235,5.5
3236,8.0
3237,6.4
3238,6.9
3239,4.9
3240,6.9
3241,5.7
3242,5.6
3243,5.9
3244,6.9
3245,6.9
3246,4.6
3247,6.6
3248,5.5
3249,6.7
3250,6.2
3251,5.0
3252,6.6
3253,6.8
3254,6.7
3255,6.7
3256,6.7
3257,5.4
3258,7.2
3259,6.3
3260,7.3
3261,6.1
3262,6.7
3263,7.5
3264,7.5
3265,6.6
3266,6.2
3267,6.2
3268,6.6
3269,6.6
3270,8.0
3271,5.3
3272,7.3
3273,6.8
3274,6.1
3275,7.3
3276,6.8
3277,6.7
3278,5.8
3279,6.4
3280,5.6
3281,7.8
3282,7.3
3283,6.1
3284,6.9
3285,6.8
3286,6.0
3287,5.4
3288,7.6
3289,7.7
3290,6.7
3291,6.5
3292,0.0
3293,7.4
3294,6.3
3295,7.1
3296,7.3
3297,7.0
3298,5.4
3299,5.7
3300,7.4
3301,7.8
3302,7.0
3303,6.9
3304,6.0
3305,8.2
3306,5.7
3307,6.2
3308,5.9
3309,7.2
3310,6.2
3311,6.1
3312,6.7
3313,6.9
3314,5.9
3315,7.8
3316,7.5
3317,5.8
3318,6.6
3319,7.4
3320,5.0
3321,7.3
3322,6.0
3323,6.9
3324,8.2
3325,7.6
3326,7.7
3327,6.9
3328,8.0
3329,6.2
3330,6.4
3331,5.5
3332,3.0
3333,5.9
3334,6.3
3335,6.7
3336,6.3
3337,6.9
3338,7.5
3339,6.4
3340,4.1
3341,7.0
3342,6.9
3343,6.9
3344,4.3
3345,6.7
3346,6.6
3347,6.8
3348,7.6
3349,5.1
3350,6.5
3351,6.3
3352,7.8
3353,7.4
3354,6.8
3355,4.6
3356,5.5
3357,7.3
3358,7.4
3359,6.5
3360,6.5
3361,6.6
3362,4.9
3363,7.5
3364,7.1
3365,6.6
3366,5.6
3367,5.8
3368,7.9
3369,6.3
3370,7.4
3371,6.3
3372,6.2
3373,7.4
3374,6.9
3375,6.6
