,0
2141,96408652
2142,20627372
2143,31556061
2144,15427192
2145,13854000
2146,206678440
2147,18564088
2148,12
2149,4217115
2150,5900000
2151,2849142
2152,1686429
2153,5867686
2154,24261569
2155,14822346
2156,53191886
2157,754249
2158,47801389
2159,3442853
2160,1237615
2161,316360478
2162,476684675
2163,177200000
2164,356830601
2165,213525736
2166,356296601
2167,414211549
2168,216614388
2169,317000
2170,146292009
2171,11301649
2172,233555708
2173,67182787
2174,75700498
2175,146497771
2176,61399552
2177,151831537
2178,123384128
2179,73326666
2180,55184721
2181,127730736
2182,66966987
2183,52970014
2184,50000000
2185,64256513
2186,55534455
2187,42930462
2188,61548707
2189,40283321
2190,44862187
2191,66468332
2192,48126384
2193,35007180
2194,123726688
2195,33771174
2196,69995385
2197,39421467
2198,52501541
2199,32721635
2200,47175038
2201,37664855
2202,30857814
2203,30226144
2204,78054825
2205,29331068
2206,46905889
2207,64238440
2208,30127963
2209,32645546
2210,27728118
2211,28084357
2212,40105542
2213,24769466
2214,85306374
2215,23237911
2216,43101594
2217,21000000
2218,38574362
2219,22165608
2220,20566327
2221,20529194
2222,17507368
2223,35485608
2224,32556119
2225,42000000
2226,17080167
2227,37930465
2228,31554855
2229,22730842
2230,15843608
2231,59389433
2232,16633035
2233,12000000
2234,15608545
2235,10443316
2236,14867514
2237,46189568
2238,10903846
2239,9237470
2240,18928871
2241,9902115
2242,8586376
2243,34533783
2244,8762890
2245,6405245
2246,8138788
2247,35097815
2248,5217498
2249,12036149
2250,15785148
2251,4152230
2252,20117339
2253,9455232
2254,5926410
2255,7938872
2256,650422
2257,9584131
2258,529766
2259,632542
2260,8936663
2261,6814789
2262,76382
2263,3533227
2264,23000
2265,20380
2266,27187375
2267,70906973
2268,122513057
2269,147298761
2270,17511906
2271,159157447
2272,674918
2273,377910544
2274,320145693
2275,463000000
2276,239606210
2277,161001698
2278,154864401
2279,100734718
2280,75511123
2281,185438673
2282,72527595
2283,34793160
2284,114956699
2285,27515786
2286,25482931
2287,19800000
2288,30749142
2289,22852638
2290,21409028
2291,21001563
2292,13196245
2293,16951798
2294,10424470
2295,11417362
2296,19777647
2297,14821658
2298,5108820
2299,4291965
2300,2474000
2301,5405500
2302,46495
2303,1755212
2304,178043761
2305,29027914
2306,12314651
2307,7060876
2308,19422261
2309,92180910
2310,38535221
2311,5380251
2312,123922370
2313,16700000
2314,98441954
2315,327803731
2316,47542841
2317,91038276
2318,72500000
2319,77000000
2320,73180723
2321,44726644
2322,54837234
2323,49002684
2324,53478166
2325,119100758
2326,96060858
2327,36450736
2328,27007143
2329,35763605
2330,53830415
2331,57096190
2332,36869414
2333,22863596
2334,45300000
2335,16929123
2336,68673228
2337,11130889
2338,8026971
2339,35401758
2340,7820688
2341,27500000
2342,16757163
2343,48065672
2344,4857367
2345,18000000
2346,8459458
2347,9789900
2348,2636637
2349,33400000
2350,1200000
2351,1151330
2352,1784763
2353,3964682
2354,303877
2355,68572378
2356,33082548
2357,10652035
2358,55260558
2359,23367586
2360,12281551
2361,10725228
2362,27206120
2363,11293663
2364,20416563
2365,40031879
2366,1227324
2367,5024782
2368,31327899
2369,1083683
2370,84460846
2371,15
2372,3878993
2373,441306145
2374,470654000
2375,235483004
2376,8109160
2377,79817939
2378,96070507
2379,75781642
2380,96800000
2381,107217396
2382,79567667
2383,68706993
2384,81272766
2385,114194847
2386,39673162
2387,43493123
2388,145000000
2389,30400000
2390,42365581
2391,61141030
2392,100000000
2393,89800000
2394,52223306
2395,40855419
2396,56309766
2397,31179516
2398,31155435
2399,27281507
2400,56298474
2401,32726956
2402,307166834
2403,22921898
2404,25434291
2405,54000000
2406,21133087
2407,100129872
2408,23006849
2409,85512300
2410,51
2411,17654912
2412,17292381
2413,22939027
2414,42931041
2415,13960203
2416,12902790
2417,21520719
2418,31466789
2419,85000000
2420,87100449
2421,92863945
2422,35485056
2423,32248241
2424,6739141
2425,5542025
2426,6754898
2427,4922166
2428,4939939
2429,23
2430,3148182
2431,88489643
2432,8371085
2433,12077441
2434,19271312
2435,1644755
2436,15250000
2437,10652498
2438,2570000
2439,11212294
2440,17479
2441,101332962
2442,83557872
2443,57469467
2444,153083102
2445,775398007
2446,94073028
2447,111858363
2448,93617009
2449,72778712
2450,64088552
2451,78874843
2452,49797148
2453,97837138
2454,41227069
2455,39363635
2456,75902208
2457,68233629
2458,31672907
2459,38105395
2460,23978402
2461,37170057
2462,11
2463,4884663
2464,62076141
2465,20000000
2466,14782676
2467,13700000
2468,59520298
2469,23430766
2470,13110448
2471,61619773
2472,6413915
2473,30000000
2474,4069090
2475,2832826
2476,32935319
2477,16017403
2478,2807854
2479,2200000
2480,2945242
2481,113857533
2482,17000000
2483,18535191
2484,68700000
2485,792910554
2486,17500000
2487,123509
2488,9622846
2489,225933435
2490,163876815
2491,85300000
2492,90449929
2493,118587880
2494,103166989
2495,139352633
2496,91196419
2497,57231524
2498,52293982
2499,50100000
2500,50752337
2501,183474602
2502,41205099
2503,59217789
2504,40485039
2505,37402877
2506,136836156
2507,44460850
2508,36230219
2509,57500000
2510,64188367
2511,33583175
2512,33526835
2513,104303851
2514,25754284
2515,32101000
2516,32973937
2517,30652890
2518,29450919
2519,30050028
2520,29392418
2521,34411240
2522,38368909
2523,25605015
2524,33697647
2525,143695338
2526,20766616
2527,52882018
2528,24637469
2529,42333295
2530,17096053
2531,66821036
2532,85978266
2533,16153593
2534,48572000
2535,28650575
2536,15795189
2537,15156200
2538,21587700
2539,20342161
2540,35057696
2541,17297244
2542,58978653
2543,12827813
2544,10571408
2545,28883511
2546,9898412
2547,8801940
2548,6110000
2549,32438988
2550,9636289
2551,6861102
2552,23875127
2553,6842058
2554,9495408
2555,7800000
2556,33000000
2557,2154696
2558,21571189
2559,7177143
2560,10835752
2561,4417580
2562,3275585
2563,3193102
2564,98410061
2565,5164404
2566,40055439
2567,439564
2568,7587485
2569,1759252
2570,1631839
2571,1969193
2572,3665069
2573,7022728
2574,21786738
2575,598645
2576,1296184
2577,42776760
2578,1072602
2579,295750
2580,42145
2581,126247
2582,45779
2583,140987
2584,17472
2585,9069
2586,11
2587,10000000
2588,17164377
2589,4386236
2590,59827328
2591,111584787
2592,19839492
2593,14144000
2594,60000000
2595,85582407
2596,21817298
2597,104931801
2598,30859000
2599,2995811
2600,83304330
2601,141195658
2602,8220215
2603,41590886
2604,34573780
2605,44196684
2606,24538513
2607,108782847
2608,23936908
2609,28780255
2610,90400000
2611,21510851
2612,6126237
2613,19125401
2614,4777465
2615,4350774
2616,2955039
2617,1053788
2618,18663238
2619,14348529
2620,771499
2621,140666
2622,1046166
2623,328203506
2624,20374201
2625,14373825
2626,32222567
2627,39462438
2628,29174648
2629,22456509
2630,2500000
2631,20138836
2632,43528634
2633,5271666
2634,4440055
2635,42345360
2636,6108720
2637,1997807
2638,22889018
2639,46000000
2640,30000000
2641,188126
2642,213928762
2643,76657000
2644,38697217
2645,5001655
2646,286214286
2647,69821334
2648,100523181
2649,52287414
2650,82719885
2651,43000000
2652,27362712
2653,39187783
2654,26049082
2655,81974493
2656,18090181
2657,22593409
2658,18948425
2659,17460020
2660,29010817
2661,34266564
2662,16856124
2663,12671300
2664,10629321
2665,25288872
2666,74952305
2667,8880705
2668,8279017
2669,10130000
2670,25966555
2671,5659286
2672,18124262
2673,2275557
2674,6491240
2675,92
2676,589304
2677,63464861
2678,852872
2679,458232
2680,426224
2681,3453043
2682,143451
2683,53086
2684,553171
2685,413454
2686,2019009
2687,2455831
2688,22441323
2689,882290
2690,145793296
2691,32392047
2692,24793509
2693,35619521
2694,26096852
2695,11588205
2696,12633747
2697,4245870
2698,3347647
2699,10848783
2700,5634828
2701,19000000
2702,1333124
2703,10329747
2704,2400000
2705,231411584
2706,116019547
2707,245066411
2708,92921203
2709,60722734
2710,116700000
2711,167221571
2712,161777836
2713,55447968
2714,37710610
2715,54600000
2716,49084830
2717,25405445
2718,25000000
2719,97572000
2720,20256975
2721,21268532
2722,36433975
2723,14702438
2724,17986781
2725,14011454
2726,16829545
2727,31430334
2728,14618727
2729,8373585
2730,7292175
2731,5
2732,4720371
2733,29385320
2734,2062066
2735,6038942
2736,1246141
2737,1429299
2738,382946
2739,523511
2740,573335
2741,453079
2742,1310673
2743,46488
2744,30471
2745,12400000
2746,41410568
2747,8900000
2748,7993039
2749,7000000
2750,44287131
2751,7103838
2752,255273813
2753,7
2754,57504069
2755,54215416
2756,31899000
2757,28451622
2758,13368437
2759,12376563
2760,10
2761,17693675
2762,11850214
2763,2025032
2764,2401510
2765,1548955
2766,1521261
2767,8159508
2768,78371200
2769,79384880
2770,14237000
2771,2122561
2772,181813770
2773,138530565
2774,119114517
2775,102308889
2776,102272727
2777,43656822
2778,39846344
2779,25059640
2780,23341568
2781,22168359
2782,38275483
2783,44703995
2784,20400000
2785,50244700
2786,18197398
2787,18814720
2788,18750246
2789,58000000
2790,12000000
2791,48027970
2792,11642254
2793,9206470
2794,7518876
2795,6852450
2796,13231461
2797,6670712
2798,19560274
2799,6230276
2800,10409377
2801,5483299
2802,4398989
2803,3283371
2804,2944752
2805,2025238
2806,638641
2807,2899975
2808,869325
2809,399611
2810,1332231
2811,69497
2812,25
2813,66351
2814,2120439
2815,3897799
2816,32251
2817,530048
2818,6800000
2819,27165581
2820,76578641
2821,7000000
2822,126
2823,18469680
2824,531826
2825,159616327
2826,58972904
2827,15700000
2828,4865000
2829,3031801
2830,2466444
2831,37295445
2832,792
2833,11502151
2834,15699707
2835,5000000
2836,152925093
2837,108286421
2838,64282312
2839,44107032
2840,205703818
2841,103590271
2842,44793222
2843,99067206
2844,142817992
2845,36000000
2846,41833347
2847,34872033
2848,60378584
2849,28200000
2850,86362372
2851,26010864
2852,55198285
2853,64110728
2854,39723096
2855,44030246
2856,26888376
2857,110000000
2858,23198652
2859,20659423
2860,17273593
2861,24804129
2862,40100000
2863,43884652
2864,15000000
2865,19905359
2866,14000000
2867,368744044
2868,31724284
2869,15116634
2870,33616692
2871,30039392
2872,13269963
2873,17768757
2874,12232628
2875,25562924
2876,16174377
2877,54418872
2878,14056528
2879,12200000
2880,21164799
2881,25
2882,3432342
2883,7230000
2884,6538177
2885,5321508
2886,5476060
2887,9760104
2888,4074023
2889,3263585
2890,41424067
2891,4040588
2892,3049135
2893,4842699
2894,2614773
2895,1980338
2896,8203235
2897,2450846
2898,5129058
2899,742898
2900,3220371
2901,846704
2902,560069
2903,5476793
2904,98450062
2905,782102
2906,17872796
2907,24475416
2908,209696
2909,80578934
2910,3099314
2911,8025872
2912,11000000
2913,10337387
2914,146198896
2915,58853106
2916,254700832
2917,27092880
2918,10400000
2919,13060843
2920,7011317
2921,7390108
2922,10429707
2923,1270522
2924,744816
2925,23803308
2926,623528
2927,3606395
2928,108981275
2929,32000000
2930,6294161
2931,41400000
2932,32000000
2933,62548947
2934,125728258
2935,30000000
2936,119723856
2937,38251425
2938,36000000
2939,44909486
2940,187112
2941,49800000
2942,52425855
2943,14400000
2944,34705850
2945,13008928
2946,11744471
2947,10000000
2948,15179302
2949,44349000
2950,31584901
2951,10229331
2952,9000000
2953,8200000
2954,44000000
2955,6000000
2956,4630045
2957,4300000
2958,9304609
2959,3468572
2960,2426851
2961,1919197
2962,1104682
2963,866999
2964,1406224
2965,641100
2966,2365467
2967,302204
2968,354704
2969,120000
2970,318982
2971,146402
2972,33245
2973,355688
2974,25345000
2975,4037782
2976,8000000
2977,28350000
2978,23689877
2979,400176459
2980,14873
2981,8000000
2982,4270000
2983,44462
2984,2956000
2985,13401952
2986,44785053
2987,257850122
2988,83453539
2989,28215918
2990,27900000
2991,14000000
2992,5000000
2993,13007551
2994,12800000
2995,12000000
2996,12600000
2997,40423945
2998,9482579
2999,6451628
3000,33965843
3001,5923044
3002,4159678
3003,113783
3004,31063038
3005,127392239
3006,19504039
3007,3830137
3008,13092000
3009,30641770
3010,4000000
3011,16800000
3012,19294144
3013,45000
3014,7
3015,28814580
3016,33395426
3017,8000000
3018,2277396
3019,5332926
3020,658573
3021,141000000
3022,124881062
3023,9644124
3024,16491080
3025,177512032
3026,35564473
3027,29999213
3028,20966644
3029,89328627
3030,77712439
3031,19184015
3032,17570324
3033,18999718
3034,23144499
3035,68411275
3036,19472057
3037,33300000
3038,15369573
3039,7900000
3040,25000000
3041,15938065
3042,13000000
3043,11718595
3044,229094
3045,10400000
3046,10000000
3047,9016377
3048,9012000
3049,11176469
3050,7282851
3051,6804016
3052,10422387
3053,28200000
3054,4109095
3055,4000000
3056,3076820
3057,3011195
3058,4069826
3059,9879971
3060,2807390
3061,1826705
3062,14980005
3063,748453
3064,2357852
3065,11947954
3066,22000
3067,3387000
3068,3200000
3069,5596708
3070,5000000
3071,103735
3072,23563727
3073,25000000
3074,19170001
3075,33754967
3076,86273333
3077,5364858
3078,37799643
3079,6600000
3080,5363000
3081,119500000
3082,32980880
3083,10700000
3084,3166000
3085,553198
3086,7200000
3087,60141683
3088,33400000
3089,34585416
3090,14400000
3091,12348905
3092,10000000
3093,32230907
3094,26781723
3095,5535405
3096,3325038
3097,9726954
3098,6854611
3099,71904
3100,107559
3101,324138
3102,5731103
3103,495303
3104,8176544
3105,6892000
3106,565592
3107,11000000
3108,83320000
3109,36690067
3110,21930418
3111,9132000
3112,23650000
3113,480811
3114,3330
3115,30448000
3116,78898765
3117,18344729
3118,14674076
3119,18016290
3120,13129846
3121,24600832
3122,11540607
3123,13101672
3124,70000000
3125,34522221
3126,7600000
3127,9172000
3128,1477676
3129,6003587
3130,15992615
3131,20908467
3132,4601043
3133,7800000
3134,13831503
3135,13885802
3136,4000000
3137,7871522
3138,11122090
3139,5967038
3140,2801508
3141,2506446
3142,5179037
3143,11125849
3144,1672730
3145,1431623
3146,1477002
3147,876302
3148,653621
3149,563706
3150,390659
3151,124494
3152,120620
3153,111731
3154,187674
3155,1100000
3156,54207
3157,622806
3158,3983997
3159,95000
3160,11833696
3161,19152480
3162,864659
3163,222000
3164,2957978
3165,67738090
3166,8000000
3167,9440272
3168,21107746
3169,8844595
3170,841733
3171,621951
3172,6800000
3173,7267585
3174,150277
3175,23311391
3176,9700000
3177,572809
3178,1943649
3179,4235151
3180,7433101
3181,30500000
3182,5400000
3183,6033999
3184,2592808
3185,4420000
3186,22179430
3187,11806119
3188,9600000
3189,7412216
3190,11098131
3191,10013424
3192,7000000
3193,2375097
3194,97009150
3195,2300000
3196,712294
3197,3566225
3198,418961
3199,416925
3200,414404
3201,373967
3202,330048
3203,8500000
3204,173066
3205,32000
3206,1165882
3207,1500000
3208,184925486
3209,2620000
3210,3897569
3211,639000
3212,619042
3213,1632
3214,6000000
3215,21722776
3216,11000000
3217,3412497
3218,8500000
3219,6000000
3220,103911669
3221,18492362
3222,7000000
3223,2861020
3224,14661007
3225,6000000
3226,25000
3227,2736000
3228,2850263
3229,18637690
3230,1400000
3231,4105187
3232,10462500
3233,117235147
3234,37600000
3235,62882090
3236,28262574
3237,17985893
3238,59600000
3239,18112929
3240,14564027
3241,23507567
3242,10047674
3243,10037390
3244,16566240
3245,13350369
3246,101758490
3247,40000000
3248,9000000
3249,46243000
3250,7800000
3251,6833445
3252,9138338
3253,5355847
3254,5284309
3255,3538446
3256,3123963
3257,2057193
3258,1678874
3259,1744858
3260,852206
3261,623791
3262,464000
3263,336472
3264,444575
3265,274661
3266,14870
3267,10018
3268,7202
3269,814666
3270,9600000
3271,30905
3272,1185783
3273,7022209
3274,381420
3275,17385830
3276,267447150
3277,819939
3278,1243961
3279,3094813
3280,1001437
3281,2816116
3282,62852
3283,1984662
3284,140000000
3285,4007792
3286,171760
3287,78396
3288,8000000
3289,7830611
3290,1667192
3291,4911725
3292,10508
3293,3202000
3294,248000000
3295,34505110
3296,12299668
3297,33456317
3298,54667954
3299,17000000
3300,8679814
3301,500000
3302,845188
3303,603943
3304,343341
3305,271841
3306,98017
3307,4242978
3308,316472
3309,773228
3310,973525
3311,2281000
3312,46118097
3313,258384
3314,193355800
3315,5028948
3316,1162014
3317,170000000
3318,2451545
3319,8394751
3320,4358000
3321,29400000
3322,31081
3323,1750211
3324,1000000
3325,246574
3326,4500000
3327,110197
3328,7808524
3329,1281176
3330,16
3331,2074000
3332,40542
3333,8000000
3334,319285
3335,12021272
3336,4186931
3337,501818
3338,203
3339,3542353
3340,56825
3341,22000000
3342,2260712
3343,111300
3344,27000000
3345,5000000
3346,100000000
3347,4505922
3348,14500000
3349,2200000
3350,2295733
3351,2611555
3352,900000
3353,469947
3354,1776935
3355,15200000
3356,2891288
3357,20710513
3358,6706368
3359,3200000
3360,15861566
3361,10178331
3362,42664410
3363,7000000
3364,3221152
